Filename,ROI,Green_Index,plant,Major_Plant_1,Major_Plant_2,Minor_Plant_1,Minor_Plant_2
estuary2_07_11_19_1200,1,0.427336311,mixed,iva,phragmites,,
estuary2_07_11_19_1200,2,0.442582161,mixed,iva,spartina,,
estuary2_07_14_17_1200,1,0.410139608,phragmites,phragmites,,,
estuary2_07_24_18_1200,1,0.387210458,mixed,iva,spartina,,
estuary2_07_24_18_1200,2,0.398047237,phragmites,phragmites,,,
estuary2_07_25_17_1200,1,0.443324251,iva,iva,,,
estuary2_07_30_17_1200,1,0.42687989,mixed,iva,phragmites,,
estuary2_07_30_17_1200,2,0.436659154,mixed,iva,spartina,,
estuary2_08_07_17_1200,1,0.421056689,mixed,iva,spartina,,
estuary2_08_07_17_1200,2,0.408832906,phragmites,phragmites,,,
estuary2_08_08_17_1200,1,0.424188649,iva,iva,,,
estuary2_08_08_17_1200,2,0.411283499,iva,iva,,,
estuary2_08_29_17_1200,1,0.412763487,mixed,iva,phragmites,,
estuary2_08_29_17_1200,2,0.395103969,iva,iva,,,
estuary2_09_09_18_1200,1,0.375932162,mixed,iva,spartina,,
estuary2_09_09_18_1200,2,0.369869655,phragmites,phragmites,,,
estuary2_09_13_17_1200,1,0.374763801,mixed,iva,,,
estuary2_09_25_17_1200,1,0.356594551,mixed,iva,spartina,,
estuary2_10_04_17_1200,1,0.363740124,phragmites,phragmites,,,
estuary2_11_15_17_1200,1,0.331212614,phragmites,phragmites,,,
estuary2_11_17_17_1200,1,0.31755111,mixed,iva,spartina,,
estuary2_11_17_17_1200,2,0.328991841,phragmites,phragmites,,,
estuary3_06_17_19_1200,1,0.423310536,mixed,iva,phragmites,,
estuary3_06_17_19_1200,2,0.457563966,phragmites,iva,spartina,,
left_03_25_19_1200,1,0.336087294,scheonoplectus,scheonoplectus,,,
left_04_08_19_1200,1,0.339379192,mixed,c4,scheonoplectus,,
left_04_17_19_1200,1,0.3375645,scheonoplectus,scheonoplectus,,,
left_04_17_19_1200,2,0.3396166,scheonoplectus,scheonoplectus,,,
left_05_07_19_1200,1,0.368768045,iva,iva,,,
left_05_07_19_1200,2,0.445319303,scheonoplectus,c4,,,
left_05_24_18_1200,1,0.405173156,scheonoplectus,c4,scheonoplectus,,
left_05_24_18_1200,2,0.426949012,scheonoplectus,scheonoplectus,,,
left_06_20_18_1200,1,0.415324905,iva,iva,,,
left_06_20_18_1200,2,0.504531842,scheonoplectus,scheonoplectus,,,
left_07_07_19_1200,1,0.454816093,iva,iva,,c4,
left_07_07_19_1200,2,0.444567074,scheonoplectus,c4,,iva,
left_07_11_19_1200,1,0.428880488,iva,iva,,,
left_07_11_19_1200,2,0.442086619,scheonoplectus,c4,,,
left_08_01_17_1200,1,0.382847925,scheonoplectus,scheonoplectus,,,
left_08_02_17_1200,1,0.402847601,scheonoplectus,scheonoplectus,,,
left_08_03_17_1200,1,0.365108745,scheonoplectus,scheonoplectus,,,
left_08_06_18_1200,1,0.426052909,scheonoplectus,scheonoplectus,,,
left_08_06_18_1200,2,0.402285041,mixed,scheonoplectus,,hibiscus,
left_08_09_18_1200,1,0.404766997,iva,iva,,,
left_08_11_17_1200,1,0.418670179,scheonoplectus,scheonoplectus,,,
left_08_11_17_1200,2,0.392410801,scheonoplectus,scheonoplectus,,,
left_08_14_18_1200,1,0.380914993,scheonoplectus,scheonoplectus,,,
left_08_16_17_1200,1,0.374629323,scheonoplectus,scheonoplectus,,,
left_08_17_17_1200,1,0.368464549,scheonoplectus,scheonoplectus,,,
left_08_18_17_1200,1,0.396288409,scheonoplectus,scheonoplectus,,,
left_08_25_17_1200,1,0.390623852,phragmites,phragmites,,,
left_09_12_17_1200,1,0.345393586,scheonoplectus,scheonoplectus,,,
left_09_14_17_1200,1,0.349410956,scheonoplectus,scheonoplectus,,,
left_09_20_17_1200,1,0.374566429,mixed,iva,,,
left_09_26_17_1200,1,0.375570919,scheonoplectus,scheonoplectus,,,
left_09_26_17_1200,2,0.347180139,scheonoplectus,scheonoplectus,,,
left_10_09_18_1200,1,0.345532499,iva,iva,,,
left_10_09_18_1200,2,0.33759674,scheonoplectus,iva,,,
left_10_10_17_1200,1,0.343190945,mixed,scheonoplectus,,amaranthus,
left_10_11_17_1200,1,0.342712281,mixed,scheonoplectus,,amaranthus,
left_10_11_17_1200,2,0.346025207,mixed,scheonoplectus,,amaranthus,
left_10_17_18_1200,1,0.344833378,scheonoplectus,scheonoplectus,,,
left_10_24_17_1200,1,0.332081175,mixed,iva,,phragmites,
left_11_01_17_1200,1,0.327357309,mixed,c4,iva,,
left_11_02_18_1200,1,0.333086893,scheonoplectus,scheonoplectus,,,
left_11_03_17_1200,1,0.333798238,scheonoplectus,scheonoplectus,,,
left_11_12_18_1200,1,0.321868654,scheonoplectus,scheonoplectus,,,
left_11_13_18_1200,1,0.327851023,scheonoplectus,scheonoplectus,,,
left_11_17_17_1200,1,0.320963531,scheonoplectus,scheonoplectus,,,
left2_08_01_17_1200,1,0.417225456,scheonoplectus,scheonoplectus,,,
left3_08_01_17_1200,1,0.404070199,scheonoplectus,scheonoplectus,,,
leftmarsh_05_07_19_1200,1,0.348546266,scheonoplectus,c4,scheonoplectus,,
nitrogenexperiments_04_25_19_1200,1,0.350137325,mixed,iva,phragmites,,
nitrogenexperiments_05_07_19_1200,1,0.392991009,mixed,iva,phragmites,,
nitrogenexperiments_05_07_19_1200,2,0.405470251,mixed,iva,phragmites,,
nitrogenexperiments_06_04_18_1200,1,0.392892996,iva,iva,,c4,
nitrogenexperiments_06_04_18_1200,2,0.380923647,iva,iva,,,
nitrogenexperiments_06_05_18_1200,1,0.398817793,iva,iva,phragmites,,
nitrogenexperiments_06_05_18_1200,2,0.411211391,iva,iva,phragmites,,
nitrogenexperiments_06_12_18_1200,1,0.435824734,iva,c4,iva,,
nitrogenexperiments_06_25_18_1200,1,0.419179385,iva,c4,iva,,
nitrogenexperiments_06_27_18_1200,1,0.387967507,iva,c4,iva,phragmites,
nitrogenexperiments_07_07_19_1200,1,0.42671936,iva,c4,iva,,
nitrogenexperiments_07_11_18_1200,1,0.409150943,phragmites,phragmites,,,
nitrogenexperiments_07_11_18_1200,2,0.424311723,phragmites,phragmites,,,
nitrogenexperiments_07_12_18_1200,1,0.439158955,mixed,iva,scheonoplectus,c4,phragmites
nitrogenexperiments_07_17_17_1200,1,0.433047834,mixed,iva,phragmites,,
nitrogenexperiments_07_26_17_1200,1,0.416536372,phragmites,phragmites,,,
nitrogenexperiments_07_26_17_1200,2,0.427600591,iva,iva,,,
nitrogenexperiments_08_07_17_1200,1,0.420598386,iva,iva,,,
nitrogenexperiments_08_13_18_1200,1,0.4252553,iva,iva,,,
nitrogenexperiments_08_19_17_1200,1,0.388952944,iva,iva,,,
nitrogenexperiments_10_17_18_1200,1,0.351182424,iva,iva,,,
nitrogenexperiments_11_07_19_1200,1,0.343615098,mixed,phragmites,,,
nitrogenexperiments_11_07_19_1200,2,0.351343474,mixed,phragmites,,,
nitrogenexperiments_11_14_17_1200,1,0.331796274,iva,iva,,,
nitrogenexperiments2_07_26_17_1200,1,0.433890849,iva,iva,,,
nitrogenexperiments2_07_26_17_1200,2,0.414858108,phragmites,phragmites,,,
pathway_07_01_19_1200,1,0.4194357,phragmites,phragmites,,,
pathway_07_01_19_1200,2,0.425584,phragmites,phragmites,,,
rightmarsh_03_04_19_1200,1,0.329654615,scheonoplectus,scheonoplectus,,,
rightmarsh_03_14_19_1200,1,0.334080254,scheonoplectus,scheonoplectus,,,
rightmarsh_03_14_19_1200,2,0.331671697,scheonoplectus,scheonoplectus,,,
rightmarsh_03_15_19_1200,1,0.3330138,scheonoplectus,scheonoplectus,,,
rightmarsh_03_19_18_1200,1,0.326739379,scheonoplectus,scheonoplectus,,,
rightmarsh_03_19_18_1200,2,0.325365418,scheonoplectus,scheonoplectus,,,
rightmarsh_03_19_19_1200,1,0.3272775,mixed,scheonoplectus,typha,spartina,
rightmarsh_03_19_19_1200,2,0.3369981,scheonoplectus,scheonoplectus,,,
rightmarsh_03_20_19_1200,1,0.3380635,scheonoplectus,scheonoplectus,typha,,
rightmarsh_03_25_19_1200,1,0.3324402,scheonoplectus,scheonoplectus,,,
rightmarsh_03_25_19_1200,2,0.3316273,scheonoplectus,scheonoplectus,,,
rightmarsh_03_26_19_1200,1,0.3236936,scheonoplectus,scheonoplectus,,,
rightmarsh_03_28_18_1200,1,0.331734807,scheonoplectus,scheonoplectus,,,
rightmarsh_04_02_18_1200,1,0.328313514,scheonoplectus,scheonoplectus,,,
rightmarsh_04_02_18_1200,2,0.324042852,scheonoplectus,scheonoplectus,,,
rightmarsh_04_03_19_1200,1,0.3313253,scheonoplectus,scheonoplectus,,,
rightmarsh_04_03_19_1200,2,0.3273604,scheonoplectus,scheonoplectus,,,
rightmarsh_04_17_18_1200,1,0.329567815,scheonoplectus,scheonoplectus,,,
rightmarsh_04_20_18_1200,1,0.331496722,scheonoplectus,scheonoplectus,,,
rightmarsh_04_22_19_1200,1,0.337176507,mixed,scheonoplectus,typha,spartina,
rightmarsh_04_22_19_1200,2,0.339185863,scheonoplectus,scheonoplectus,,,
rightmarsh_04_22_19_1200,3,0.335566448,scheonoplectus,scheonoplectus,,,
rightmarsh_04_24_18_1200,1,0.332064097,scheonoplectus,scheonoplectus,,,
rightmarsh_04_26_18_1200,1,0.328483822,scheonoplectus,scheonoplectus,,,
rightmarsh_04_26_18_1200,2,0.32999918,scheonoplectus,scheonoplectus,,,
rightmarsh_04_26_19_1200,1,0.330299101,scheonoplectus,scheonoplectus,,,
rightmarsh_04_26_19_1200,2,0.345439,scheonoplectus,scheonoplectus,,,
rightmarsh_04_27_18_1200,1,0.312496353,scheonoplectus,scheonoplectus,,,
rightmarsh_05_02_18_1200,1,0.330137955,scheonoplectus,scheonoplectus,,,
rightmarsh_05_04_18_1200,1,0.338024443,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_10_19_1200,1,0.377770387,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_18_18_1200,1,0.437183203,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_20_19_1200,1,0.4563255,scheonoplectus,scheonoplectus,,,
rightmarsh_05_20_19_1200,2,0.3811468,scheonoplectus,scheonoplectus,,,
rightmarsh_05_21_18_1200,1,0.411368455,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_22_18_1200,1,0.434065326,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_22_19_1200,1,0.428360663,scheonoplectus,scheonoplectus,,,
rightmarsh_05_22_19_1200,2,0.431155948,scheonoplectus,scheonoplectus,,,
rightmarsh_05_27_19_1200,1,0.4427887,scheonoplectus,scheonoplectus,,,
rightmarsh_05_27_19_1200,2,0.3920298,scheonoplectus,scheonoplectus,,,
rightmarsh_05_28_18_1200,1,0.444103705,scheonoplectus,c4,scheonoplectus,,
rightmarsh_05_28_19_1200,1,0.4061333,scheonoplectus,scheonoplectus,,,
rightmarsh_05_28_19_1200,2,0.4095741,scheonoplectus,scheonoplectus,,,
rightmarsh_05_28_19_1200,3,0.4768136,scheonoplectus,scheonoplectus,,,
rightmarsh_05_30_19_1200,1,0.4271431,scheonoplectus,scheonoplectus,typha,spartina,
rightmarsh_05_30_19_1200,2,0.4027825,scheonoplectus,scheonoplectus,,,
rightmarsh_06_01_18_1200,1,0.455372099,scheonoplectus,c4,scheonoplectus,,
rightmarsh_06_02_19_1200,1,0.4458376,scheonoplectus,scheonoplectus,typha,spartina,
rightmarsh_06_02_19_1200,2,0.4141383,scheonoplectus,scheonoplectus,,,
rightmarsh_06_04_18_1200,1,0.446107231,scheonoplectus,scheonoplectus,,,
rightmarsh_06_04_19_1200,1,0.4005768,scheonoplectus,scheonoplectus,,,
rightmarsh_06_04_19_1200,2,0.3944317,scheonoplectus,scheonoplectus,,,
rightmarsh_06_05_19_1200,1,0.4090126,mixed,scheonoplectus,typha,spartina,
rightmarsh_06_05_19_1200,2,0.4128703,scheonoplectus,scheonoplectus,,,
rightmarsh_06_06_18_1200,1,0.434983957,scheonoplectus,scheonoplectus,,,
rightmarsh_06_11_18_1200,1,0.451363082,scheonoplectus,scheonoplectus,,,
rightmarsh_06_12_18_1200,1,0.518041271,scheonoplectus,scheonoplectus,,,
rightmarsh_06_12_18_1200,2,0.489620866,scheonoplectus,scheonoplectus,,,
rightmarsh_06_13_19_1200,1,0.4017645,scheonoplectus,scheonoplectus,,,
rightmarsh_06_13_19_1200,2,0.4370633,scheonoplectus,scheonoplectus,,,
rightmarsh_06_13_19_1200,3,0.4568273,scheonoplectus,scheonoplectus,,,
rightmarsh_06_16_19_1200,1,0.4087741,scheonoplectus,scheonoplectus,,,
rightmarsh_06_16_19_1200,2,0.4385972,scheonoplectus,scheonoplectus,,,
rightmarsh_06_18_18_1200,1,0.419359546,scheonoplectus,scheonoplectus,,,
rightmarsh_06_21_19_1200,1,0.3776665,scheonoplectus,scheonoplectus,,,
rightmarsh_06_21_19_1200,2,0.4346818,scheonoplectus,scheonoplectus,,,
rightmarsh_06_22_18_1200,1,0.444142917,scheonoplectus,scheonoplectus,,,
rightmarsh_06_23_18_1200,1,0.453323638,scheonoplectus,scheonoplectus,,,
rightmarsh_06_25_19_1200,1,0.4083667,scheonoplectus,scheonoplectus,,,
rightmarsh_07_01_19_1200,1,0.4067185,scheonoplectus,scheonoplectus,,,
rightmarsh_07_02_18_1200,1,0.439524512,scheonoplectus,scheonoplectus,,,
rightmarsh_07_02_18_1200,2,0.448958151,mixed,scheonoplectus,,,
rightmarsh_07_04_19_1200,1,0.4119019,scheonoplectus,scheonoplectus,,,
rightmarsh_07_05_18_1200,1,0.447231418,scheonoplectus,scheonoplectus,,,
rightmarsh_07_05_18_1200,2,0.47518123,mixed,scheonoplectus,,,
rightmarsh_07_06_18_1200,1,0.390512248,scheonoplectus,scheonoplectus,,,
rightmarsh_07_06_18_1200,2,0.445166899,scheonoplectus,scheonoplectus,,,
rightmarsh_07_07_19_1200,1,0.425356164,scheonoplectus,scheonoplectus,,,
rightmarsh_07_07_19_1200,2,0.445886648,scheonoplectus,scheonoplectus,,,
rightmarsh_07_07_19_1200,3,0.424365129,scheonoplectus,scheonoplectus,,,
rightmarsh_07_10_17_1200,1,0.393072705,scheonoplectus,scheonoplectus,,,
rightmarsh_07_10_18_1200,1,0.386078039,mixed,scheonoplectus,,iva,
rightmarsh_07_10_18_1200,2,0.407426336,scheonoplectus,scheonoplectus,,,
rightmarsh_07_10_18_1200,3,0.399022254,mixed,scheonoplectus,,iva,
rightmarsh_07_17_18_1200,1,0.440249013,scheonoplectus,scheonoplectus,,,
rightmarsh_07_17_18_1200,2,0.420665039,scheonoplectus,scheonoplectus,,,
rightmarsh_07_20_17_1200,1,0.412332533,mixed,typha,,,
rightmarsh_07_20_17_1200,2,0.426904478,mixed,typha,,scheonoplectus,
rightmarsh_08_04_17_1200,1,0.375408106,scheonoplectus,scheonoplectus,,,
rightmarsh_08_06_17_1200,1,0.394518122,scheonoplectus,scheonoplectus,,,
rightmarsh_08_14_17_1200,1,0.390280506,scheonoplectus,scheonoplectus,,,
rightmarsh_08_21_18_1200,1,0.384484307,scheonoplectus,scheonoplectus,,,
rightmarsh_08_21_18_1200,2,0.412971644,mixed,scheonoplectus,typha,spartina,
rightmarsh_08_24_17_1200,1,0.37824784,scheonoplectus,scheonoplectus,,,
rightmarsh_08_24_18_1200,1,0.412346392,mixed,scheonoplectus,typha,kosteletzkya,
rightmarsh_08_29_17_1200,1,0.371023312,scheonoplectus,scheonoplectus,,,
rightmarsh_08_31_18_1200,1,0.386205166,mixed,scheonoplectus,typha,kosteletzkya,
rightmarsh_08_31_18_1200,2,0.400870855,mixed,scheonoplectus,,kosteletzkya,
rightmarsh_09_01_17_1200,1,0.362504057,scheonoplectus,scheonoplectus,,,
rightmarsh_09_04_17_1200,1,0.381867255,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_09_04_17_1200,2,0.384674075,scheonoplectus,scheonoplectus,,,
rightmarsh_09_04_18_1200,1,0.389480913,scheonoplectus,scheonoplectus,,,
rightmarsh_09_05_17_1200,1,0.362863782,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_09_05_17_1200,2,0.375437257,scheonoplectus,scheonoplectus,,,
rightmarsh_09_13_17_1200,1,0.347748717,mixed,scheonoplectus,,amaranthus,typha
rightmarsh_09_13_17_1200,2,0.357829152,scheonoplectus,scheonoplectus,,,
rightmarsh_09_16_19_1200,1,0.366436894,scheonoplectus,scheonoplectus,,,
rightmarsh_09_20_17_1200,1,0.340377102,mixed,scheonoplectus,,amaranthus,typha
rightmarsh_09_20_17_1200,2,0.350104038,scheonoplectus,scheonoplectus,,,
rightmarsh_09_20_18_1200,1,0.345601446,scheonoplectus,scheonoplectus,,,
rightmarsh_09_24_18_1200,1,0.333322662,scheonoplectus,scheonoplectus,,amaranthus,
rightmarsh_09_27_18_1200,1,0.348426564,scheonoplectus,scheonoplectus,,amaranthus,
rightmarsh_09_28_17_1200,1,0.345255374,scheonoplectus,scheonoplectus,,,
rightmarsh_10_02_17_1200,1,0.324852864,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_02_17_1200,2,0.33118363,scheonoplectus,scheonoplectus,,,
rightmarsh_10_06_17_1200,1,0.343236821,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_06_17_1200,2,0.350240768,scheonoplectus,scheonoplectus,,,
rightmarsh_10_10_17_1200,1,0.333773952,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_10_17_1200,2,0.338259051,scheonoplectus,scheonoplectus,,,
rightmarsh_10_11_17_1200,1,0.333977378,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_11_17_1200,2,0.33947841,scheonoplectus,scheonoplectus,,,
rightmarsh_10_16_18_1200,1,0.343015257,scheonoplectus,scheonoplectus,,,
rightmarsh_10_17_17_1200,1,0.317732135,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_17_17_1200,2,0.318466718,scheonoplectus,scheonoplectus,,,
rightmarsh_10_19_17_1200,1,0.344210375,scheonoplectus,scheonoplectus,,,
rightmarsh_10_19_17_1200,2,0.328596859,scheonoplectus,scheonoplectus,,,
rightmarsh_10_24_17_1200,1,0.301292475,scheonoplectus,scheonoplectus,typha,amaranthus,
rightmarsh_10_24_17_1200,2,0.306201772,scheonoplectus,scheonoplectus,,,
rightmarsh_10_26_17_1200,1,0.318739742,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_26_17_1200,2,0.3346164,scheonoplectus,scheonoplectus,,,
rightmarsh_10_26_18_1200,1,0.346413555,scheonoplectus,scheonoplectus,typha,,
rightmarsh_10_27_18_1200,1,0.354582896,scheonoplectus,scheonoplectus,,,
rightmarsh_10_30_18_1200,1,0.312016999,scheonoplectus,scheonoplectus,typha,,
rightmarsh_10_31_17_1200,1,0.327171268,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_10_31_17_1200,2,0.312035738,scheonoplectus,scheonoplectus,,,
rightmarsh_11_20_17_1200,1,0.320112515,scheonoplectus,scheonoplectus,,,
rightmarsh_12_28_17_1200,1,0.299034897,mixed,scheonoplectus,typha,amaranthus,
rightmarsh_12_28_17_1200,2,0.316410841,scheonoplectus,scheonoplectus,,,
rightmarsh_12_29_17_1200,1,0.329862835,scheonoplectus,scheonoplectus,,,
rightmarsh_12_29_17_1200,2,0.323641946,scheonoplectus,scheonoplectus,,,
rightmarsh2_05_10_19_1200,1,0.368626348,mixed,c4,scheonoplectus,,
rightmarsh2_06_21_19_1200,1,0.4159783,scheonoplectus,scheonoplectus,,,
rightmarsh2_06_21_19_1200,2,0.4063598,mixed,iva,scheonoplectus,,
rightmarsh3_05_10_19_1200,1,0.35673847,mixed,c4,scheonoplectus,,
rightmarsh3_05_10_19_1200,2,0.351814461,scheonoplectus,scheonoplectus,,,
rightmarshalternate_05_23_18_1200,1,0.341308966,scheonoplectus,scheonoplectus,,,
towardsbuilding_03_06_19_1200,1,0.333828098,scheonoplectus,scheonoplectus,,,
towardsbuilding_03_14_19_1200,1,0.3274413,scheonoplectus,scheonoplectus,,,
towardsbuilding_04_25_18_1200,1,0.328450988,scheonoplectus,scheonoplectus,,,
towardsbuilding_05_07_19_1200,1,0.3500141,scheonoplectus,c4,scheonoplectus,,
towardsbuilding_05_10_18_1200,1,0.333427467,mixed,iva,scheonoplectus,c4,
towardsbuilding_05_10_18_1200,2,0.33230262,mixed,iva,scheonoplectus,,
towardsbuilding_05_10_18_1200,3,0.332022224,mixed,iva,scheonoplectus,,
towardsbuilding_05_16_19_1200,1,0.3856431,mixed,iva,scheonoplectus,,
towardsbuilding_05_16_19_1200,2,0.3893913,mixed,iva,scheonoplectus,,
towardsbuilding_05_24_18_1200,1,0.404636881,scheonoplectus,scheonoplectus,,,
towardsbuilding_05_25_18_1200,1,0.388961214,iva,iva,,,
towardsbuilding_05_27_19_1200,1,0.3967263,mixed,iva,scheonoplectus,,
towardsbuilding_05_27_19_1200,2,0.3808857,mixed,iva,scheonoplectus,c4,
towardsbuilding_06_05_18_1200,1,0.423377112,mixed,iva,spartina,,
towardsbuilding_06_07_19_1200,1,0.444560839,mixed,iva,scheonoplectus,,
towardsbuilding_06_07_19_1200,2,0.431923747,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,1,0.4627862,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,2,0.437496,mixed,iva,scheonoplectus,,
towardsbuilding_06_18_19_1200,3,0.4426154,mixed,iva,scheonoplectus,c4,
towardsbuilding_08_22_18_1200,1,0.422422582,scheonoplectus,scheonoplectus,,,
towardsbuilding_08_22_18_1200,2,0.381531269,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_05_18_1200,1,0.35413586,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_06_18_1200,1,0.387721578,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_12_18_1200,1,0.355463541,scheonoplectus,scheonoplectus,,,
towardsbuilding_09_12_18_1200,2,0.374581824,scheonoplectus,scheonoplectus,,,
towardsbuilding_10_01_18_1200,1,0.355965125,scheonoplectus,scheonoplectus,,,
towardsbuilding_10_01_18_1200,2,0.352565274,scheonoplectus,scheonoplectus,,,
